"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","weekdays_num"
2007-02-18,"04:35:00",0.412,0.254,242.96,2,0,0,0,7
2007-02-18,"04:36:00",0.408,0.252,242.56,2,0,0,0,7
2007-02-18,"04:37:00",0.404,0.25,242.28,2,0,0,0,7
2007-02-18,"04:38:00",0.5566,0.258,243.46,2,0,0,0,7
2007-02-18,"04:39:00",0.402,0.258,243.37,2,0,0,0,7
2007-02-18,"04:40:00",0.398,0.252,242.63,1.8,0,0,0,7
2007-02-18,"04:41:00",0.398,0.256,243.26,2,0,0,0,7
2007-02-18,"04:42:00",0.396,0.252,242.45,1.8,0,0,0,7
2007-02-18,"04:43:00",0.5558,0.246,241.71,1.8,0,0,0,7
2007-02-18,"04:44:00",0.326,0.148,242.48,1.4,0,0,0,7
2007-02-18,"04:45:00",0.322,0.144,242.11,1.4,0,0,0,7
2007-02-18,"04:46:00",0.55535,0.142,241.82,1.4,0,0,0,7
2007-02-18,"04:47:00",0.55525,0.144,242.03,1.4,0,0,0,7
2007-02-18,"04:48:00",0.322,0.144,241.93,1.4,0,0,0,7
2007-02-18,"04:49:00",0.32,0.142,241.64,1.4,0,0,0,7
2007-02-18,"04:50:00",0.322,0.146,242.68,1.4,0,0,0,7
2007-02-18,"04:51:00",0.5549,0.15,243.19,1.4,0,0,0,7
2007-02-18,"04:52:00",0.238,0,242.9,1,0,0,0,7
2007-02-18,"04:53:00",0.23,0,243.35,1,0,0,0,7
2007-02-18,"04:54:00",0.23,0,242.85,1,0,0,0,7
2007-02-18,"04:55:00",0.5469,0,243.03,1,0,0,0,7
2007-02-18,"04:56:00",0.232,0,244.46,1,0,0,0,7
2007-02-18,"04:57:00",0.234,0,244.71,1,0,0,0,7
2007-02-18,"04:58:00",0.5472,0,244.82,1,0,0,0,7
2007-02-18,"04:59:00",0.5474,0,245.92,1,0,0,0,7
2007-02-18,"05:00:00",0.5475,0,245.25,1,0,0,0,7
2007-02-18,"05:01:00",0.234,0,245.65,1,0,0,0,7
2007-02-18,"05:02:00",0.236,0,246.08,1,0,0,0,7
2007-02-18,"05:03:00",0.54785,0,245.53,1,0,0,0,7
2007-02-18,"05:04:00",0.548,0,244.97,1,0,0,0,7
2007-02-18,"05:05:00",0.232,0,243.93,1,0,0,0,7
2007-02-18,"05:06:00",0.23,0,243.68,1,0,0,0,7
2007-02-18,"05:07:00",0.232,0,244.44,1,0,0,0,7
2007-02-18,"05:08:00",0.23,0,243.39,1,0,0,0,7
2007-02-18,"05:09:00",0.226,0,241.87,1,0,0,0,7
2007-02-18,"05:10:00",0.54635,0,242.75,1,0,0,0,7
2007-02-18,"05:11:00",0.54535,0,242.8,1.2,0,0,0,7
2007-02-18,"05:12:00",0.54795,0.236,242.15,2,0,0,0,7
2007-02-18,"05:13:00",0.412,0.254,242.94,2,0,0,0,7
2007-02-18,"05:14:00",0.41,0.252,242.62,2,0,0,0,7
2007-02-18,"05:15:00",0.406,0.248,241.84,2,0,0,0,7
2007-02-18,"05:16:00",0.404,0.252,242.6,2,0,0,0,7
2007-02-18,"05:17:00",0.402,0.254,242.93,2,0,0,0,7
2007-02-18,"05:18:00",0.5523,0.246,241.75,1.8,0,0,0,7
2007-02-18,"05:19:00",0.55215,0.25,242.47,1.8,0,0,0,7
2007-02-18,"05:20:00",0.396,0.25,242.47,1.8,0,0,0,7
2007-02-18,"05:21:00",0.55195,0.246,241.75,1.8,0,0,0,7
2007-02-18,"05:22:00",0.392,0.248,241.93,1.8,0,0,0,7
2007-02-18,"05:23:00",0.55185,0.25,242.3,1.8,0,0,0,7
2007-02-18,"05:24:00",0.35,0.188,241.73,1.6,0,0,0,7
2007-02-18,"05:25:00",0.324,0.148,242.79,1.4,0,0,0,7
2007-02-18,"05:26:00",0.322,0.146,242.54,1.4,0,0,0,7
2007-02-18,"05:27:00",0.5525,0.148,242.59,1.4,0,0,0,7
2007-02-18,"05:28:00",0.308,0.128,243.21,1.4,0,0,0,7
2007-02-18,"05:29:00",0.23,0,243.54,1,0,0,0,7
2007-02-18,"05:30:00",0.228,0,242.54,1,0,0,0,7
2007-02-18,"05:31:00",0.5452,0,243.29,1,0,0,0,7
2007-02-18,"05:32:00",0.545,0,243.57,1,0,0,0,7
2007-02-18,"05:33:00",0.228,0,242.47,1,0,0,0,7
2007-02-18,"05:34:00",0.23,0,243.66,1,0,0,0,7
2007-02-18,"05:35:00",0.232,0,244.58,1,0,0,0,7
2007-02-18,"05:36:00",0.54495,0,242.94,1,0,0,0,7
2007-02-18,"05:37:00",0.54485,0,243.32,1,0,0,0,7
2007-02-18,"05:38:00",0.23,0,243.21,1,0,0,0,7
2007-02-18,"05:39:00",0.228,0,242.66,1,0,0,0,7
2007-02-18,"05:40:00",0.23,0,243.2,1,0,0,0,7
2007-02-18,"05:41:00",0.23,0,243.08,1,0,0,0,7
2007-02-18,"05:42:00",0.54425,0,241.98,1,0,0,0,7
2007-02-18,"05:43:00",0.54475,0,242.65,1,0,0,0,7
2007-02-18,"05:44:00",0.254,0,242.57,1,0,0,0,7
2007-02-18,"05:45:00",0.254,0,242.72,1,0,0,0,7
2007-02-18,"05:46:00",0.256,0,243.73,1,0,0,0,7
2007-02-18,"05:47:00",0.5471,0,244.06,1,0,0,0,7
2007-02-18,"05:48:00",0.5487,0.054,243.24,1.4,0,0,0,7
2007-02-18,"05:49:00",0.55215,0.156,243.21,1.6,0,0,0,7
2007-02-18,"05:50:00",0.55545,0.154,242.99,1.6,0,0,0,7
2007-02-18,"05:51:00",0.356,0.148,242.05,1.6,0,0,0,7
2007-02-18,"05:52:00",1.816,0.152,240.78,8.6,0,0,0,7
2007-02-18,"05:53:00",2.89,0.214,239.35,12,0,0,0,7
2007-02-18,"05:54:00",2.976,0.214,239.4,12.4,0,0,0,7
2007-02-18,"05:55:00",3.244,0.22,239.73,13.6,0,0,0,7
2007-02-18,"05:56:00",5.502,0.196,237.07,23.8,0,0,0,7
2007-02-18,"05:57:00",1.8147,0.19,236.77,26.6,0,0,0,7
2007-02-18,"05:58:00",6.354,0.194,237.28,26.8,0,0,0,7
2007-02-18,"05:59:00",2.11255,0.194,237.23,26.8,0,0,0,7
2007-02-18,"06:00:00",6.102,0.194,236.87,25.8,0,0,0,7
2007-02-18,"06:01:00",1.5853,0.218,239.52,15,0,0,0,7
2007-02-18,"06:02:00",1.6651,0.216,239.14,15,0,0,0,7
2007-02-18,"06:03:00",3.764,0.218,239.26,16,0,0,0,7
2007-02-18,"06:04:00",3.818,0.218,239.46,16.4,0,0,0,7
2007-02-18,"06:05:00",1.91255,0.098,239.36,14,0,0,0,7
2007-02-18,"06:06:00",3.372,0.076,239.49,14,0,0,0,7
2007-02-18,"06:07:00",2.06355,0,239.54,13.8,0,0,0,7
2007-02-18,"06:08:00",2.13855,0,239.35,13.8,0,0,0,7
2007-02-18,"06:09:00",3.322,0,239.94,13.8,0,0,0,7
2007-02-18,"06:10:00",2.2932,0,239.98,13.8,0,0,0,7
2007-02-18,"06:11:00",3.306,0,239.27,13.8,0,0,0,7
2007-02-18,"06:12:00",3.396,0,239.76,14,0,0,0,7
2007-02-18,"06:13:00",3.322,0,239.98,13.8,0,0,0,7
2007-02-18,"06:14:00",3.296,0,238.93,13.8,0,0,0,7
2007-02-18,"06:15:00",2.6804,0,239.86,13.8,0,0,0,7
2007-02-18,"06:16:00",3.334,0,240.45,13.8,0,0,0,7
2007-02-18,"06:17:00",3.336,0,240.57,13.8,0,0,0,7
2007-02-18,"06:18:00",3.374,0,242.08,13.8,0,0,0,7
2007-02-18,"06:19:00",2.9932,0,242.6,13.8,0,0,0,7
2007-02-18,"06:20:00",3.07265,0.046,241.34,14,0,0,0,7
2007-02-18,"06:21:00",3.15305,0.116,241.79,14.2,0,1,0,7
2007-02-18,"06:22:00",3.2325,0.11,240.33,14.2,0,1,0,7
2007-02-18,"06:23:00",3.376,0.104,239.07,14,0,2,0,7
2007-02-18,"06:24:00",3.4,0.106,239.65,14.2,0,1,0,7
2007-02-18,"06:25:00",3.178,0.184,239.51,13.2,0,1,0,7
2007-02-18,"06:26:00",3.5351,0.242,239.52,13.2,0,2,0,7
2007-02-18,"06:27:00",3.6083,0.246,240.42,13.2,0,1,0,7
2007-02-18,"06:28:00",3.6,0.24,239.82,15.2,0,2,4,7
2007-02-18,"06:29:00",4.54205,0.226,238.13,18.4,0,1,18,7
2007-02-18,"06:30:00",4.438,0.234,239.52,18.4,0,1,18,7
2007-02-18,"06:31:00",4.416,0.234,239.33,18.4,0,2,18,7
2007-02-18,"06:32:00",4.8097,0.23,238.62,18.4,0,1,18,7
2007-02-18,"06:33:00",4.8474,0.232,239.23,18.4,0,1,18,7
2007-02-18,"06:34:00",4.88175,0.308,239.01,18.2,0,2,17,7
2007-02-18,"06:35:00",4.41,0.326,237.72,18.6,0,1,18,7
2007-02-18,"06:36:00",4.11585,0.334,239.33,15.4,0,1,17,7
2007-02-18,"06:37:00",4.04845,0.334,239.2,15,0,2,18,7
2007-02-18,"06:38:00",3.97955,0.332,239.08,15,0,1,17,7
2007-02-18,"06:39:00",3.614,0.336,239.82,15,0,1,18,7
2007-02-18,"06:40:00",3.8484,0.332,239.25,15,0,1,18,7
2007-02-18,"06:41:00",3.8476,0.326,238.44,15,0,2,17,7
2007-02-18,"06:42:00",3.84525,0.214,239.25,14.6,0,1,18,7
2007-02-18,"06:43:00",3.462,0.192,238.76,14.4,0,1,17,7
2007-02-18,"06:44:00",3.8288,0.192,238.77,14.4,0,1,17,7
2007-02-18,"06:45:00",3.478,0.196,239.46,14.4,0,2,18,7
2007-02-18,"06:46:00",3.8336,0.194,239.07,14.4,0,1,18,7
2007-02-18,"06:47:00",3.47,0.194,239.17,14.4,0,1,17,7
2007-02-18,"06:48:00",3.462,0.172,239.49,14.4,0,1,18,7
2007-02-18,"06:49:00",3.84375,0.094,239.67,14.2,0,1,17,7
2007-02-18,"06:50:00",3.84565,0.092,239.02,14.2,0,2,18,7
2007-02-18,"06:51:00",3.41,0.092,239.49,14.2,0,1,17,7
2007-02-18,"06:52:00",3.398,0.09,239.06,14.2,0,1,18,7
2007-02-18,"06:53:00",3.85,0.09,238.91,14.2,0,1,17,7
2007-02-18,"06:54:00",3.408,0.094,239.73,14.2,0,1,18,7
2007-02-18,"06:55:00",3.8553,0.094,240.1,14.2,0,1,18,7
2007-02-18,"06:56:00",3.85715,0.094,239.72,14.2,0,1,17,7
2007-02-18,"06:57:00",3.85975,0.098,240.78,14.2,0,2,18,7
2007-02-18,"06:58:00",3.86105,0.096,240.18,14.2,0,1,18,7
2007-02-18,"06:59:00",3.41,0.092,239.58,14.2,0,1,17,7
2007-02-18,"07:00:00",2.848,0.098,240.31,12,0,1,9,7
2007-02-18,"07:01:00",3.82055,0.102,240.34,9.8,0,1,0,7
2007-02-18,"07:02:00",2.426,0.172,240.14,10,0,1,0,7
2007-02-18,"07:03:00",2.456,0.232,240.03,10.2,0,2,0,7
2007-02-18,"07:04:00",3.74925,0.232,240.06,10.2,0,1,0,7
2007-02-18,"07:05:00",2.446,0.23,239.78,10.2,0,1,0,7
2007-02-18,"07:06:00",2.448,0.23,239.84,10.2,0,1,0,7
2007-02-18,"07:07:00",3.6943,0.228,239.26,10.2,0,1,0,7
2007-02-18,"07:08:00",3.66535,0.23,239.46,10.2,0,1,0,7
2007-02-18,"07:09:00",2.452,0.234,240.03,10.2,0,1,0,7
2007-02-18,"07:10:00",2.436,0.23,239.34,10.2,0,2,0,7
2007-02-18,"07:11:00",2.426,0.228,238.9,10.2,0,1,0,7
2007-02-18,"07:12:00",3.4678,0.228,239.39,10.2,0,1,0,7
2007-02-18,"07:13:00",3.41835,0.218,239.28,10,0,1,0,7
2007-02-18,"07:14:00",2.366,0.11,239.56,9.8,0,0,0,7
2007-02-18,"07:15:00",3.3178,0.112,239.64,9.8,0,0,0,7
2007-02-18,"07:16:00",2.358,0.108,238.85,9.8,0,0,0,7
2007-02-18,"07:17:00",2.386,0.114,240.36,9.8,0,0,0,7
2007-02-18,"07:18:00",2.452,0.192,239.97,10.2,0,0,0,7
2007-02-18,"07:19:00",3.19555,0.168,239.76,10,0,0,0,7
2007-02-18,"07:20:00",2.41,0.08,239.34,10,0,0,0,7
2007-02-18,"07:21:00",2.418,0.08,239.74,10,0,0,0,7
2007-02-18,"07:22:00",2.406,0.078,239.1,10,0,0,0,7
2007-02-18,"07:23:00",2.42,0.08,239.68,10,0,0,0,7
2007-02-18,"07:24:00",3.05795,0.08,239.58,10,0,0,0,7
2007-02-18,"07:25:00",2.402,0.078,239.25,10,0,0,0,7
2007-02-18,"07:26:00",3.00455,0.08,239.64,10,0,0,0,7
2007-02-18,"07:27:00",2.41,0.08,239.76,10,0,0,0,7
2007-02-18,"07:28:00",2.4,0.078,239.24,10,0,0,0,7
2007-02-18,"07:29:00",2.9262,0.08,239.41,10,0,0,0,7
2007-02-18,"07:30:00",2.90135,0.08,239.51,10,0,0,0,7
2007-02-18,"07:31:00",2.386,0.076,238.54,10,0,0,0,7
2007-02-18,"07:32:00",2.394,0.078,238.91,10,0,0,0,7
2007-02-18,"07:33:00",2.8247,0,239.24,9.8,0,0,0,7
2007-02-18,"07:34:00",2.336,0,239.02,9.6,0,0,0,7
2007-02-18,"07:35:00",2.362,0,240.42,9.8,0,0,0,7
2007-02-18,"07:36:00",2.7449,0,239.45,9.8,0,0,0,7
2007-02-18,"07:37:00",2.71715,0,238.86,9.6,0,0,0,7
2007-02-18,"07:38:00",2.332,0,239.19,9.6,0,0,0,7
2007-02-18,"07:39:00",2.66305,0,239.66,9.6,0,0,0,7
2007-02-18,"07:40:00",2.65185,0.048,239.16,10,0,0,0,7
2007-02-18,"07:41:00",2.458,0.114,240.22,10.2,0,0,0,7
2007-02-18,"07:42:00",2.452,0.114,240.09,10.2,0,0,0,7
2007-02-18,"07:43:00",2.43,0.108,238.95,10,0,0,0,7
2007-02-18,"07:44:00",2.65415,0.114,240.05,10.2,0,0,0,7
2007-02-18,"07:45:00",2.6543,0.114,240.35,10.2,0,0,0,7
2007-02-18,"07:46:00",2.432,0.11,239.4,10,0,0,0,7
2007-02-18,"07:47:00",2.436,0.112,239.67,10,0,0,0,7
2007-02-18,"07:48:00",2.65415,0.116,240.48,10.2,0,0,0,7
2007-02-18,"07:49:00",2.456,0.116,240.38,10.2,0,0,0,7
2007-02-18,"07:50:00",2.48,0.122,241.77,10.2,0,0,0,7
2007-02-18,"07:51:00",2.6571,0.126,242.61,10.2,0,0,0,7
2007-02-18,"07:52:00",2.6582,0.122,241.86,10.2,0,0,0,7
2007-02-18,"07:53:00",2.484,0.124,242.45,10.2,0,0,0,7
2007-02-18,"07:54:00",2.474,0.122,241.94,10.2,0,0,0,7
2007-02-18,"07:55:00",2.6648,0.118,241.38,10.2,0,0,0,7
2007-02-18,"07:56:00",2.6673,0.118,241.1,10.2,0,0,0,7
2007-02-18,"07:57:00",2.66875,0.114,240.35,10,0,0,0,7
2007-02-18,"07:58:00",2.66655,0,240.04,9.8,0,0,0,7
2007-02-18,"07:59:00",2.6647,0,240.48,9.8,0,0,0,7
2007-02-18,"08:00:00",2.66285,0,239.4,9.6,0,0,0,7
2007-02-18,"08:01:00",2.342,0,239.74,9.6,0,0,0,7
2007-02-18,"08:02:00",2.65995,0,239.87,9.8,0,0,0,7
2007-02-18,"08:03:00",2.41,0.078,239.02,10,0,0,0,7
2007-02-18,"08:04:00",2.65965,0.08,239.15,10,0,0,0,7
2007-02-18,"08:05:00",2.414,0.08,239.14,10,0,0,0,7
2007-02-18,"08:06:00",2.6597,0.078,238.45,10,0,0,0,7
2007-02-18,"08:07:00",2.408,0.08,239.28,10,0,0,0,7
2007-02-18,"08:08:00",2.4,0.08,239.04,10,0,0,0,7
2007-02-18,"08:09:00",2.39,0.078,238.57,10,0,0,0,7
2007-02-18,"08:10:00",2.6598,0.084,240.43,10,0,0,0,7
2007-02-18,"08:11:00",2.438,0.088,241.21,10,0,0,0,7
2007-02-18,"08:12:00",2.66215,0.088,241.15,10,0,0,0,7
2007-02-18,"08:13:00",2.6646,0.09,241.91,10,0,0,0,7
2007-02-18,"08:14:00",2.454,0.092,242.13,10,0,0,0,7
2007-02-18,"08:15:00",2.66945,0.088,241.34,10,0,0,0,7
2007-02-18,"08:16:00",2.6756,0.09,241.98,10.6,0,0,0,7
2007-02-18,"08:17:00",3.048,0,240.76,12.6,0,0,0,7
2007-02-18,"08:18:00",3.046,0,240.61,12.6,0,0,0,7
2007-02-18,"08:19:00",2.72995,0,240.22,12.8,0,0,0,7
2007-02-18,"08:20:00",3.13,0.114,239.59,13,0,0,0,7
2007-02-18,"08:21:00",2.76425,0.11,238.75,13,0,0,0,7
2007-02-18,"08:22:00",2.7792,0.114,239.43,12.6,0,0,0,7
2007-02-18,"08:23:00",2.81675,0.104,238.75,16.6,0,0,0,7
2007-02-18,"08:24:00",4.514,0.096,237.8,19,0,0,0,7
2007-02-18,"08:25:00",2.8917,0.11,239.79,14,0,0,0,7
2007-02-18,"08:26:00",3.376,0.11,239.57,14,0,0,0,7
2007-02-18,"08:27:00",4.616,0.1,238.54,20.2,0,0,0,7
2007-02-18,"08:28:00",3.8108,0.09,237.64,25.6,0,0,0,7
2007-02-18,"08:29:00",3.9011,0.086,236.69,25.6,0,0,0,7
2007-02-18,"08:30:00",3.9755,0.086,236.04,23.6,0,0,0,7
2007-02-18,"08:31:00",4.03215,0.132,236.92,20.4,0,0,5,7
2007-02-18,"08:32:00",4.10805,0.118,236.41,23.4,0,0,18,7
2007-02-18,"08:33:00",4.224,0.1,237.81,17.8,0,0,18,7
2007-02-18,"08:34:00",3.4377,0.104,238.91,16.4,0,0,18,7
2007-02-18,"08:35:00",4.2308,0.104,238.29,17.4,0,0,17,7
2007-02-18,"08:36:00",4.2735,0.102,237.91,17.4,0,0,18,7
2007-02-18,"08:37:00",4.31885,0.12,237.61,17.8,0,0,17,7
2007-02-18,"08:38:00",3.5999,0,237.98,15,0,0,18,7
2007-02-18,"08:39:00",3.524,0,238.32,14.6,0,0,17,7
2007-02-18,"08:40:00",3.418,0,238.47,14.2,0,0,18,7
2007-02-18,"08:41:00",3.6828,0,238.27,14.2,0,0,17,7
2007-02-18,"08:42:00",3.506,0.072,238.53,14.6,0,0,17,7
2007-02-18,"08:43:00",3.7384,0.072,238.73,14.6,0,0,18,7
2007-02-18,"08:44:00",3.454,0.066,237.22,14.4,0,0,17,7
2007-02-18,"08:45:00",3.7905,0.068,237.41,14.4,0,0,17,7
2007-02-18,"08:46:00",3.81765,0.07,238.41,14.6,0,0,18,7
2007-02-18,"08:47:00",3.458,0.068,237.51,14.4,0,0,17,7
2007-02-18,"08:48:00",3.468,0.07,237.96,14.4,0,0,18,7
2007-02-18,"08:49:00",3.8977,0.07,238.21,14.4,0,0,17,7
2007-02-18,"08:50:00",3.92335,0.068,237.39,14.4,0,0,17,7
2007-02-18,"08:51:00",3.9488,0.068,237.61,14.4,0,0,18,7
2007-02-18,"08:52:00",3.9739,0.066,237.05,14.4,0,0,17,7
2007-02-18,"08:53:00",3.99865,0.066,237.03,14.4,0,0,17,7
2007-02-18,"08:54:00",4.02375,0.068,237.73,14.4,0,0,17,7
2007-02-18,"08:55:00",3.454,0.068,237.61,14.4,0,0,18,7
2007-02-18,"08:56:00",4.069,0.07,237.8,14.2,0,0,17,7
2007-02-18,"08:57:00",3.292,0,237.57,13.8,0,0,17,7
2007-02-18,"08:58:00",4.08035,0,236.5,13.6,0,0,18,7
2007-02-18,"08:59:00",3.342,0,237.39,14,0,0,17,7
2007-02-18,"09:00:00",3.408,0.098,238.22,14.2,0,0,17,7
2007-02-18,"09:01:00",3.38,0.094,237.3,14.2,0,0,17,7
2007-02-18,"09:02:00",3.386,0.096,237.6,14.2,0,0,18,7
2007-02-18,"09:03:00",3.39,0.098,237.61,14.2,0,0,17,7
2007-02-18,"09:04:00",4.06655,0.092,236.04,14.2,0,0,17,7
2007-02-18,"09:05:00",4.06645,0.096,237.26,14.2,0,0,17,7
2007-02-18,"09:06:00",3.39,0.1,237.91,14.2,0,0,18,7
2007-02-18,"09:07:00",3.39,0.1,237.95,14.2,0,0,17,7
2007-02-18,"09:08:00",3.9695,0.106,239.53,14.2,0,0,18,7
2007-02-18,"09:09:00",3.9033,0.104,239.15,14.2,0,0,17,7
2007-02-18,"09:10:00",3.402,0.102,238.57,14.2,0,0,18,7
2007-02-18,"09:11:00",3.81815,0.104,238.82,14.2,0,0,17,7
2007-02-18,"09:12:00",3.7657,0.104,238.97,14.2,0,0,18,7
2007-02-18,"09:13:00",3.386,0.1,238,14.2,0,0,17,7
2007-02-18,"09:14:00",3.404,0.102,238.67,14.2,0,0,18,7
2007-02-18,"09:15:00",3.7119,0.1,238.14,14.2,0,0,17,7
2007-02-18,"09:16:00",3.6925,0.1,238.17,14.2,0,0,17,7
2007-02-18,"09:17:00",3.6691,0,238.72,13.8,0,0,18,7
2007-02-18,"09:18:00",3.66175,0,238.37,13.8,0,0,17,7
2007-02-18,"09:19:00",3.32,0,238.64,13.8,0,0,18,7
2007-02-18,"09:20:00",3.326,0,238.89,13.8,0,0,17,7
2007-02-18,"09:21:00",3.6524,0,239.01,13.8,0,0,18,7
2007-02-18,"09:22:00",3.354,0,239.93,13.8,0,0,17,7
2007-02-18,"09:23:00",3.316,0,238.73,13.8,0,0,18,7
2007-02-18,"09:24:00",3.63995,0,237.68,13.8,0,0,17,7
2007-02-18,"09:25:00",3.272,0,237.14,13.8,0,0,17,7
2007-02-18,"09:26:00",3.62955,0,236.43,13.6,0,0,18,7
2007-02-18,"09:27:00",3.62595,0.06,235.3,14,0,0,16,7
2007-02-18,"09:28:00",3.6224,0.066,236.35,14,0,0,18,7
2007-02-18,"09:29:00",3.61935,0.068,237.32,14,0,0,17,7
2007-02-18,"09:30:00",3.61685,0.068,237.24,14,0,0,17,7
2007-02-18,"09:31:00",3.38,0.072,238.42,14,0,0,18,7
2007-02-18,"09:32:00",3.382,0.074,238.57,14,0,0,17,7
2007-02-18,"09:33:00",3.4,0.076,239.09,14.2,0,0,18,7
2007-02-18,"09:34:00",3.61165,0.078,239.95,14.2,0,0,17,7
2007-02-18,"09:35:00",3.414,0.076,239.66,14.2,0,0,18,7
2007-02-18,"09:36:00",3.61065,0.072,238.52,14.2,0,0,17,7
2007-02-18,"09:37:00",3.39,0.074,238.8,14.2,0,0,18,7
2007-02-18,"09:38:00",3.358,0.07,237.61,14,0,0,17,7
2007-02-18,"09:39:00",3.61575,0.082,236.14,14,0,0,17,7
2007-02-18,"09:40:00",3.404,0.13,236.99,14.2,0,0,17,7
2007-02-18,"09:41:00",3.378,0.096,237.15,14.2,0,0,18,7
2007-02-18,"09:42:00",3.6144,0.09,235.8,14,0,0,17,7
2007-02-18,"09:43:00",3.368,0.094,236.97,14.2,0,0,17,7
2007-02-18,"09:44:00",3.61435,0.096,237.07,14.2,0,0,17,7
2007-02-18,"09:45:00",3.388,0.098,237.82,14.2,0,0,17,7
2007-02-18,"09:46:00",3.464,0.106,239.95,14.4,0,0,18,7
2007-02-18,"09:47:00",3.496,0.168,239.83,14.6,0,0,18,7
2007-02-18,"09:48:00",3.6204,0.222,238.43,14.6,0,1,17,7
2007-02-18,"09:49:00",3.62605,0.224,239.09,15.2,0,1,18,7
2007-02-18,"09:50:00",3.802,0.224,239.46,15.8,0,1,17,7
2007-02-18,"09:51:00",3.772,0.22,238.44,15.8,0,2,18,7
2007-02-18,"09:52:00",3.6477,0.226,239.14,14.6,0,1,17,7
2007-02-18,"09:53:00",3.51,0.226,239.36,14.6,0,1,18,7
2007-02-18,"09:54:00",3.534,0.222,238.81,14.8,0,2,17,7
2007-02-18,"09:55:00",3.6622,0.23,239.91,15.4,0,1,18,7
2007-02-18,"09:56:00",3.746,0.212,239.97,15.6,0,2,18,7
2007-02-18,"09:57:00",3.67675,0.088,239.1,14.8,0,2,17,7
2007-02-18,"09:58:00",3.52,0.074,238.84,14.6,0,3,18,7
2007-02-18,"09:59:00",3.6921,0.07,238.63,15.6,0,2,17,7
2007-02-18,"10:00:00",5.86,0.052,236.22,24.8,0,37,17,7
2007-02-18,"10:01:00",5.852,0.052,236.23,24.6,0,38,17,7
2007-02-18,"10:02:00",4.62885,0.052,235.87,24.4,0,38,17,7
2007-02-18,"10:03:00",5.784,0.046,234.45,24.6,0,38,17,7
2007-02-18,"10:04:00",4.7494,0.046,234.8,24,0,39,17,7
2007-02-18,"10:05:00",4.8096,0,234.72,24.2,0,38,17,7
2007-02-18,"10:06:00",4.8722,0,233.97,24.6,0,38,17,7
2007-02-18,"10:07:00",4.9344,0,234.9,24.6,0,38,17,7
2007-02-18,"10:08:00",4.716,0.05,235.27,20.4,0,22,17,7
2007-02-18,"10:09:00",4.19,0.078,234.7,18.2,0,9,17,7
2007-02-18,"10:10:00",5.206,0.142,233.65,22.6,0,30,16,7
2007-02-18,"10:11:00",4.2941,0.204,235.64,15.6,0,2,17,7
2007-02-18,"10:12:00",3.682,0.21,235.44,15.6,0,1,17,7
2007-02-18,"10:13:00",4.3087,0.184,235.5,15.6,0,2,17,7
2007-02-18,"10:14:00",3.732,0.172,236.73,15.6,0,2,18,7
2007-02-18,"10:15:00",3.76,0.168,237.18,15.8,0,3,17,7
2007-02-18,"10:16:00",3.738,0.166,236.35,15.8,0,2,17,7
2007-02-18,"10:17:00",4.3425,0.192,236.21,15.8,0,2,17,7
2007-02-18,"10:18:00",3.718,0.214,236.2,15.6,0,2,17,7
2007-02-18,"10:19:00",4.36035,0.192,235.79,15.6,0,2,17,7
2007-02-18,"10:20:00",3.796,0.272,236.35,16,0,2,17,7
2007-02-18,"10:21:00",3.828,0.298,236.46,16.2,0,2,18,7
2007-02-18,"10:22:00",3.842,0.294,236.67,16.2,0,2,17,7
2007-02-18,"10:23:00",4.40545,0.236,237.53,16,0,3,17,7
2007-02-18,"10:24:00",3.806,0.214,237.92,16,0,2,17,7
2007-02-18,"10:25:00",4.4292,0.256,237.76,16.4,0,4,18,7
2007-02-18,"10:26:00",5.1934,0.28,237.55,17,0,6,17,7
2007-02-18,"10:27:00",4.018,0.278,238.14,16.8,0,6,17,7
2007-02-18,"10:28:00",3.996,0.272,237.55,16.8,0,5,18,7
2007-02-18,"10:29:00",4.4778,0.272,237.61,16.8,0,6,17,7
2007-02-18,"10:30:00",4.47615,0.248,238.23,15.6,0,1,17,7
2007-02-18,"10:31:00",4.4728,0.216,238.53,15.2,0,1,18,7
2007-02-18,"10:32:00",3.636,0.218,238.53,15.2,0,2,17,7
2007-02-18,"10:33:00",4.4783,0.214,237.61,15.2,0,1,18,7
2007-02-18,"10:34:00",3.588,0.216,237.96,15,0,1,17,7
2007-02-18,"10:35:00",4.4751,0.23,237.13,14.8,0,1,17,7
2007-02-18,"10:36:00",3.452,0.218,237.48,14.4,0,1,17,7
2007-02-18,"10:37:00",4.46545,0.198,237.59,14.4,0,1,18,7
2007-02-18,"10:38:00",4.46125,0.086,237.6,14,0,2,17,7
2007-02-18,"10:39:00",4.45335,0.122,237.67,14.2,0,1,17,7
2007-02-18,"10:40:00",3.432,0.106,237.69,14.4,2,1,18,7
2007-02-18,"10:41:00",3.418,0.076,237.78,14.2,1,1,17,7
2007-02-18,"10:42:00",3.352,0,237.43,14,1,0,17,7
2007-02-18,"10:43:00",3.362,0,237.74,14,1,0,18,7
2007-02-18,"10:44:00",3.358,0,237.68,14,2,0,17,7
2007-02-18,"10:45:00",4.09575,0,237.62,14,1,0,17,7
2007-02-18,"10:46:00",4.0355,0,237.23,14,1,0,18,7
2007-02-18,"10:47:00",3.348,0,237.25,14,1,0,17,7
