"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"17/12/2006","12:59:00",1.704,0.36,236.31,7.2,0,1,17
"17/12/2006","13:00:00",1.754,0.392,237.65,7.6,0,1,18
"17/12/2006","13:01:00",2.21245,0.47,237.85,7.8,0,2,17
"17/12/2006","13:02:00",2.20835,0.364,238.42,7.4,0,0,17
"17/12/2006","13:03:00",1.74,0.354,238.72,7.4,0,0,18
"17/12/2006","13:04:00",1.742,0.356,238.91,7.4,0,0,17
"17/12/2006","13:05:00",1.75,0.358,239.53,7.4,0,0,18
"17/12/2006","13:06:00",1.736,0.354,238.56,7.4,0,0,17
"17/12/2006","13:07:00",2.0957,0.344,236.85,7.2,0,0,17
"17/12/2006","13:08:00",1.566,0.246,237.24,6.6,0,0,18
"17/12/2006","13:09:00",2.07275,0.196,236.94,6.2,0,0,17
"17/12/2006","13:10:00",2.05975,0.198,237.5,6.2,0,0,17
"17/12/2006","13:11:00",1.504,0.202,238.52,6.2,0,0,18
"17/12/2006","13:12:00",2.0351,0.198,237.91,6.2,0,0,17
"17/12/2006","13:13:00",1.44,0.104,238.95,6,0,0,17
"17/12/2006","13:14:00",1.44,0.102,239.01,6,0,0,18
"17/12/2006","13:15:00",1.99555,0.1,238.37,6,0,0,17
"17/12/2006","13:16:00",1.98595,0.104,239.46,6,0,0,18
"17/12/2006","13:17:00",1.97935,0.102,239.19,6,0,0,17
"17/12/2006","13:18:00",1.434,0.1,238.38,6,0,0,18
"17/12/2006","13:19:00",1.8988,0.106,240.35,6,0,0,17
"17/12/2006","13:20:00",1.462,0.108,240.48,6,0,0,18
"17/12/2006","13:21:00",1.88645,0.112,241.88,6,0,0,18
"17/12/2006","13:22:00",1.47,0.114,242.17,6,0,0,18
"17/12/2006","13:23:00",1.87405,0.11,241.05,6,0,0,18
"17/12/2006","13:24:00",1.45,0.108,240.69,6,0,0,17
"17/12/2006","13:25:00",1.448,0.108,240.46,6,0,0,18
"17/12/2006","13:26:00",1.442,0.106,240.11,6,0,0,18
"17/12/2006","13:27:00",1.446,0.108,240.45,6,0,0,17
"17/12/2006","13:28:00",1.446,0.108,240.73,6,0,0,18
"17/12/2006","13:29:00",1.44,0.106,240.29,6,0,0,18
"17/12/2006","13:30:00",1.44,0.108,240.19,6,0,0,18
"17/12/2006","13:31:00",1.436,0.106,240.06,6,0,0,17
"17/12/2006","13:32:00",1.8125,0.108,240.48,6,0,0,18
"17/12/2006","13:33:00",1.80555,0.106,240.2,6,0,0,18
"17/12/2006","13:34:00",1.434,0.106,240.03,6,0,0,17
"17/12/2006","13:35:00",1.79605,0.102,239.8,6.8,0,0,18
"17/12/2006","13:36:00",1.7966,0.102,239.49,7.2,0,0,17
"17/12/2006","13:37:00",1.799,0.202,239.02,7.6,0,0,18
"17/12/2006","13:38:00",1.808,0.204,239.8,7.6,0,0,17
"17/12/2006","13:39:00",1.8042,0.21,240.61,7.6,0,0,18
"17/12/2006","13:40:00",1.8059,0.21,240.47,7.6,0,0,18
"17/12/2006","13:41:00",1.826,0.21,240.86,7.6,0,0,18
"17/12/2006","13:42:00",1.824,0.21,240.8,7.6,0,0,17
"17/12/2006","13:43:00",1.82,0.208,240.56,7.6,0,0,18
"17/12/2006","13:44:00",1.81,0.206,239.91,7.6,0,0,18
"17/12/2006","13:45:00",1.81385,0.206,240.01,7.6,0,0,17
"17/12/2006","13:46:00",1.8156,0.206,239.84,7.6,0,0,18
"17/12/2006","13:47:00",1.81815,0.208,240.45,7.6,0,0,18
"17/12/2006","13:48:00",1.8243,0.208,240.41,7.6,0,0,17
"17/12/2006","13:49:00",1.8317,0.154,241.24,7.4,0,0,18
"17/12/2006","13:50:00",1.8383,0.112,241.6,7.2,0,0,18
"17/12/2006","13:51:00",1.768,0.114,242.26,7.2,0,0,18
"17/12/2006","13:52:00",1.85155,0.112,242,7.2,0,0,18
"17/12/2006","13:53:00",1.85965,0.112,242.11,7.2,0,0,18
"17/12/2006","13:54:00",2.152,0.106,241.42,9.2,0,0,18
"17/12/2006","13:55:00",3.092,0.092,240.03,12.8,0,0,17
"17/12/2006","13:56:00",1.9275,0.108,241.81,7.4,0,0,18
"17/12/2006","13:57:00",1.76,0.108,241.58,7.2,0,0,18
"17/12/2006","13:58:00",1.9434,0.104,240.73,7.2,0,0,18
"17/12/2006","13:59:00",1.95075,0.106,240.85,7.2,0,0,17
"17/12/2006","14:00:00",1.9578,0.104,240.38,7.2,0,0,18
"17/12/2006","14:01:00",1.77,0.11,241.89,7.2,0,0,18
"17/12/2006","14:02:00",1.9732,0.118,243.5,7.4,0,0,18
"17/12/2006","14:03:00",1.98115,0.11,241.96,7.2,0,0,18
"17/12/2006","14:04:00",1.782,0.112,242.61,7.2,0,0,18
"17/12/2006","14:05:00",1.788,0.114,243.21,7.4,0,0,18
"17/12/2006","14:06:00",2.4,0.134,242.58,10.2,0,0,18
"17/12/2006","14:07:00",1.8,0.122,244.28,7.4,0,0,18
"17/12/2006","14:08:00",1.938,0.12,244.51,8,0,0,19
"17/12/2006","14:09:00",2.06465,0.116,244.46,9.8,0,0,18
"17/12/2006","14:10:00",2.066,0.142,243.75,8.6,0,0,18
"17/12/2006","14:11:00",1.938,0.12,244.03,8,0,0,18
"17/12/2006","14:12:00",1.802,0.122,244.71,7.4,0,0,19
"17/12/2006","14:13:00",1.954,0.246,243.89,8,0,0,18
"17/12/2006","14:14:00",2.058,0.316,243.32,8.6,0,0,18
"17/12/2006","14:15:00",2.102,0.402,243.13,8.8,0,0,18
"17/12/2006","14:16:00",2.118,0.404,244.38,8.8,0,0,18
"17/12/2006","14:17:00",2.12,0.402,244.59,8.8,0,0,19
"17/12/2006","14:18:00",2.106,0.396,244.39,8.6,0,0,18
"17/12/2006","14:19:00",2.124,0.4,245.83,8.8,0,0,18
"17/12/2006","14:20:00",2.1818,0.404,246.7,8.8,0,0,19
"17/12/2006","14:21:00",2.134,0.404,246.85,8.8,0,0,19
"17/12/2006","14:22:00",2.12,0.398,246.06,8.6,0,0,18
"17/12/2006","14:23:00",2.20445,0.394,246.31,8.6,0,0,19
"17/12/2006","14:24:00",2.21215,0.39,246.04,8.6,0,0,18
"17/12/2006","14:25:00",2.106,0.386,245.34,8.6,0,0,19
"17/12/2006","14:26:00",2.2278,0.354,245.72,8.8,0,0,18
"17/12/2006","14:27:00",2.51,0.274,246,10.4,0,0,19
"17/12/2006","14:28:00",2.68,0.292,246.04,11.2,0,0,18
"17/12/2006","14:29:00",2.372,0.282,245.64,9.8,0,0,19
"17/12/2006","14:30:00",2.2915,0.268,245.51,8.8,0,0,18
"17/12/2006","14:31:00",2.30095,0.266,245.08,8.8,0,0,18
"17/12/2006","14:32:00",2.14,0.262,244.67,8.8,0,0,19
"17/12/2006","14:33:00",2.142,0.26,244.49,8.8,0,0,18
"17/12/2006","14:34:00",2.228,0.258,244.51,9,0,0,18
"17/12/2006","14:35:00",2.29915,0.254,243.88,9,0,0,18
"17/12/2006","14:36:00",2.122,0.252,243.18,8.8,0,0,19
"17/12/2006","14:37:00",2.118,0.25,242.89,8.6,0,0,18
"17/12/2006","14:38:00",2.12,0.252,243.16,8.8,0,0,18
"17/12/2006","14:39:00",2.118,0.25,242.94,8.6,0,0,18
"17/12/2006","14:40:00",2.11,0.254,242.46,8.6,0,0,18
"17/12/2006","14:41:00",2.35245,0.266,242.6,8.6,0,0,18
"17/12/2006","14:42:00",2.36035,0.264,242.48,8.6,0,0,18
"17/12/2006","14:43:00",2.108,0.264,242.47,8.6,0,0,18
"17/12/2006","14:44:00",2.37675,0.268,241.65,8.8,0,0,18
"17/12/2006","14:45:00",1.856,0.238,242.58,7.6,0,0,18
"17/12/2006","14:46:00",1.858,0.24,242.86,7.6,0,2,18
"17/12/2006","14:47:00",1.87,0.244,243.87,7.6,0,1,18
"17/12/2006","14:48:00",2.36935,0.242,243.91,8.4,0,1,18
"17/12/2006","14:49:00",2.152,0.236,243.17,8.8,0,2,18
"17/12/2006","14:50:00",2.36815,0.244,244.36,8.8,0,1,18
"17/12/2006","14:51:00",2.37375,0.24,243.88,8.8,0,2,19
"17/12/2006","14:52:00",2.16,0.24,243.8,8.8,0,1,18
"17/12/2006","14:53:00",2.154,0.24,243.78,8.8,0,1,18
"17/12/2006","14:54:00",2.3922,0.324,244.46,9.2,0,2,18
"17/12/2006","14:55:00",2.39565,0.348,244.05,9.2,0,1,18
"17/12/2006","14:56:00",2.3989,0.352,244.6,9.2,0,2,19
"17/12/2006","14:57:00",2.4006,0.26,244.76,9,0,1,18
"17/12/2006","14:58:00",2.40175,0.212,244.71,8.8,0,1,18
"17/12/2006","14:59:00",2.13,0.208,243.88,8.6,0,2,19
"17/12/2006","15:00:00",2.4013,0.202,243.11,8.6,0,1,18
"17/12/2006","15:01:00",2.112,0.204,243.38,8.6,0,1,18
"17/12/2006","15:02:00",2.40075,0.208,244.07,8.6,0,2,18
"17/12/2006","15:03:00",2.108,0.204,243.26,8.6,0,1,18
"17/12/2006","15:04:00",2.106,0.204,243.31,8.6,0,1,18
"17/12/2006","15:05:00",2.39935,0.178,242.84,8.6,0,1,18
"17/12/2006","15:06:00",1.996,0.07,241.88,8.2,0,2,18
"17/12/2006","15:07:00",2.004,0.07,241.87,8.2,0,1,18
"17/12/2006","15:08:00",2.01,0.074,242.78,8.2,0,1,18
"17/12/2006","15:09:00",2.3572,0.072,242.11,8.2,0,1,18
"17/12/2006","15:10:00",1.934,0,241.73,8,0,0,18
"17/12/2006","15:11:00",2.3469,0,242.36,8,0,0,18
"17/12/2006","15:12:00",2.06,0.08,242.68,8.4,0,0,18
"17/12/2006","15:13:00",2.3419,0.082,241.48,8.4,0,0,18
"17/12/2006","15:14:00",2.128,0.08,241.38,8.8,0,0,18
"17/12/2006","15:15:00",2.33915,0.078,241.26,9,0,0,17
"17/12/2006","15:16:00",2.178,0.078,241.22,9,0,0,18
"17/12/2006","15:17:00",2.3419,0.076,240.88,9,0,0,18
"17/12/2006","15:18:00",2.18,0.078,241.42,9,0,0,18
"17/12/2006","15:19:00",2.1,0.08,241.37,8.6,0,0,18
"17/12/2006","15:20:00",2.34375,0.084,241.85,8.8,0,0,18
"17/12/2006","15:21:00",2.3446,0.086,241.88,8.8,0,0,17
"17/12/2006","15:22:00",2.07,0.088,242.3,8.4,0,0,18
"17/12/2006","15:23:00",2.042,0.09,242.71,8.4,0,0,18
"17/12/2006","15:24:00",3.006,0.106,241.29,12.4,0,0,18
"17/12/2006","15:25:00",2.397,0.126,241.89,13,1,0,18
"17/12/2006","15:26:00",3.118,0.106,240.9,12.8,1,0,18
"17/12/2006","15:27:00",2.45985,0.098,241.15,12.8,2,0,18
"17/12/2006","15:28:00",3.27125,0.082,238.42,19.8,1,0,17
"17/12/2006","15:29:00",5.57,0.076,237.77,23.4,1,0,17
"17/12/2006","15:30:00",3.054,0.1,240.93,13,1,0,18
"17/12/2006","15:31:00",2.886,0.17,240.92,12,1,0,18
"17/12/2006","15:32:00",2.66545,0.208,241.53,12,2,0,18
"17/12/2006","15:33:00",2.6839,0.204,240.76,12,1,0,18
"17/12/2006","15:34:00",2.888,0.204,240.83,12,1,0,17
"17/12/2006","15:35:00",2.71615,0.202,240.21,12,1,0,18
"17/12/2006","15:36:00",2.858,0.198,239.38,11.8,1,0,18
"17/12/2006","15:37:00",2.76125,0.148,238.54,14.6,9,0,17
"17/12/2006","15:38:00",4.944,0.048,236.93,20.8,38,0,17
"17/12/2006","15:39:00",4.928,0.048,236.76,20.8,38,0,17
"17/12/2006","15:40:00",4.908,0.046,236.28,20.6,38,0,17
"17/12/2006","15:41:00",4.918,0.046,236.66,20.6,37,0,18
"17/12/2006","15:42:00",3.862,0.05,237.67,20.8,38,0,17
"17/12/2006","15:43:00",4.944,0.052,237.55,20.8,38,0,17
"17/12/2006","15:44:00",4.00445,0,237.92,20.8,38,0,17
"17/12/2006","15:45:00",4.89,0,236.94,20.6,38,0,18
"17/12/2006","15:46:00",4.9,0,237.11,20.6,38,0,17
"17/12/2006","15:47:00",3.4176,0,240.43,11.8,4,0,18
"17/12/2006","15:48:00",4.2372,0,238.88,20.2,33,0,17
"17/12/2006","15:49:00",2.92,0,239.87,12.2,5,0,18
"17/12/2006","15:50:00",2.852,0,239.6,11.8,1,0,17
"17/12/2006","15:51:00",2.814,0,239.64,11.6,2,0,18
"17/12/2006","15:52:00",3.5717,0,239.6,11.4,1,0,17
"17/12/2006","15:53:00",3.59015,0,240.5,11.4,1,0,18
"17/12/2006","15:54:00",3.6059,0,240.87,11.4,1,0,18
"17/12/2006","15:55:00",3.622,0.068,240.25,11.6,2,0,18
"17/12/2006","15:56:00",2.848,0.118,240.31,11.8,1,0,17
"17/12/2006","15:57:00",2.844,0.118,239.97,11.8,1,0,18
"17/12/2006","15:58:00",2.81,0.112,238.46,11.8,1,0,17
"17/12/2006","15:59:00",3.6893,0.116,239,11.8,1,0,18
"17/12/2006","16:00:00",2.818,0.114,239.01,11.8,2,0,17
"17/12/2006","16:01:00",2.842,0.126,239.73,11.8,1,0,18
"17/12/2006","16:02:00",3.74275,0.12,239.83,11.8,1,0,17
"17/12/2006","16:03:00",3.76245,0.118,239.79,11.8,1,0,18
"17/12/2006","16:04:00",2.824,0.118,239.51,11.8,1,0,18
"17/12/2006","16:05:00",3.74935,0.116,238.95,11.8,2,0,17
"17/12/2006","16:06:00",3.74125,0.112,237.97,11.6,1,0,17
"17/12/2006","16:07:00",3.733,0.112,237.98,11.6,1,0,18
"17/12/2006","16:08:00",2.78,0.11,237.26,11.6,1,0,17
"17/12/2006","16:09:00",2.78,0.11,237.39,11.6,1,0,17
"17/12/2006","16:10:00",3.61275,0.138,236.41,11.6,2,0,17
"17/12/2006","16:11:00",3.6093,0.13,237.14,11.6,0,0,18
"17/12/2006","16:12:00",3.60615,0.116,236.79,11.6,2,0,17
"17/12/2006","16:13:00",3.6049,0.154,238.03,12,1,0,17
"17/12/2006","16:14:00",3.6041,0.184,238.47,12,1,0,17
"17/12/2006","16:15:00",2.798,0.088,238.96,11.6,1,0,18
"17/12/2006","16:16:00",2.81,0.09,239.43,11.6,1,0,18
"17/12/2006","16:17:00",3.58655,0.088,239.55,11.6,2,0,17
"17/12/2006","16:18:00",2.792,0.088,238.81,11.6,1,0,18
"17/12/2006","16:19:00",3.47935,0.114,238.95,11.6,1,0,17
"17/12/2006","16:20:00",3.4254,0.112,238.63,11.4,1,0,17
"17/12/2006","16:21:00",2.762,0.094,237.46,11.6,1,0,18
"17/12/2006","16:22:00",4.11855,0.066,235.24,20.6,34,0,17
"17/12/2006","16:23:00",4.1169,0.064,234.93,20.6,37,0,17
"17/12/2006","16:24:00",4.864,0,235.59,20.6,37,0,17
"17/12/2006","16:25:00",4.11375,0,236.61,20.4,38,0,17
"17/12/2006","16:26:00",4.876,0,236.75,20.6,37,0,17
"17/12/2006","16:27:00",4.81,0,235.09,20.4,37,0,17
"17/12/2006","16:28:00",4.79,0,234.48,20.4,37,0,17
"17/12/2006","16:29:00",4.784,0,234.2,20.4,37,0,17
"17/12/2006","16:30:00",4.806,0,234.92,20.4,37,0,16
"17/12/2006","16:31:00",4.834,0,235.96,20.4,37,0,17
"17/12/2006","16:32:00",4.36175,0,236.54,20.4,38,0,18
"17/12/2006","16:33:00",4.844,0,236.17,20.4,37,0,17
"17/12/2006","16:34:00",4.912,0.084,234.94,20.8,37,0,17
"17/12/2006","16:35:00",3.12,0.1,237.16,13.6,8,0,17
"17/12/2006","16:36:00",3.72215,0.1,237.83,11.4,0,0,17
"17/12/2006","16:37:00",3.7251,0.096,237.8,12.4,0,0,17
"17/12/2006","16:38:00",3.72395,0.104,237.65,11.6,0,0,18
"17/12/2006","16:39:00",3.72215,0.138,238.22,11.4,1,0,17
"17/12/2006","16:40:00",3.71975,0.106,237.75,11.4,0,0,17
"17/12/2006","16:41:00",3.7179,0.098,237.72,11.6,0,0,18
"17/12/2006","16:42:00",3.71785,0.098,238.25,11.8,0,0,17
"17/12/2006","16:43:00",2.804,0.092,236.91,11.8,0,0,17
"17/12/2006","16:44:00",2.788,0.09,236.12,11.8,0,0,17
"17/12/2006","16:45:00",2.802,0.092,236.72,11.8,0,0,18
"17/12/2006","16:46:00",2.8,0.092,236.59,11.8,0,0,17
"17/12/2006","16:47:00",3.7157,0.088,235.4,11.8,0,0,17
"17/12/2006","16:48:00",3.7154,0.1,234.2,11.8,0,0,16
"17/12/2006","16:49:00",3.71585,0.116,234.66,11.8,0,0,17
"17/12/2006","16:50:00",3.7181,0.098,234.7,12,0,0,17
"17/12/2006","16:51:00",3.73025,0.072,233.86,13.8,0,0,17
"17/12/2006","16:52:00",3.74225,0,235,13.8,0,0,17
"17/12/2006","16:53:00",3.753,0,235.64,13.8,0,0,17
"17/12/2006","16:54:00",3.328,0.1,235.31,14.2,0,0,17
"17/12/2006","16:55:00",3.77775,0.128,234.47,14,0,0,17
"17/12/2006","16:56:00",3.39,0.18,235.44,14.4,0,0,17
"17/12/2006","16:57:00",3.80745,0.248,235.23,14.4,0,1,17
"17/12/2006","16:58:00",3.82225,0.244,233.64,14.4,0,1,16
"17/12/2006","16:59:00",3.8368,0.242,233.17,14.4,0,2,17
"17/12/2006","17:00:00",3.85275,0.244,233.82,14.4,0,1,17
"17/12/2006","17:01:00",3.376,0.242,233.35,14.4,0,2,17
"17/12/2006","17:02:00",3.831,0.238,232.46,14.4,0,1,16
"17/12/2006","17:03:00",3.472,0.236,232.29,15,0,1,17
"17/12/2006","17:04:00",3.484,0.176,231.57,15,0,2,16
"17/12/2006","17:05:00",3.422,0.136,231.18,14.8,0,1,16
"17/12/2006","17:06:00",3.6887,0.136,230.94,14.8,0,1,17
"17/12/2006","17:07:00",3.6546,0.136,231.33,14.8,0,2,16
"17/12/2006","17:08:00",3.62635,0.138,233.01,15.6,0,1,17
"17/12/2006","17:09:00",3.586,0.144,233.93,15.2,0,1,17
"17/12/2006","17:10:00",3.56515,0.14,232.83,15.2,0,2,16
"17/12/2006","17:11:00",3.604,0.156,234.18,15.4,0,1,17
"17/12/2006","17:12:00",3.728,0.276,235.76,15.8,0,1,17
"17/12/2006","17:13:00",3.4776,0.27,234.86,15.8,0,2,17
"17/12/2006","17:14:00",3.44675,0.268,234.11,15.6,0,1,17
"17/12/2006","17:15:00",3.67,0.266,233.91,15.6,0,1,17
"17/12/2006","17:16:00",3.702,0.272,235.24,15.8,0,1,17
"17/12/2006","17:17:00",3.744,0.276,234.86,16,0,1,16
"17/12/2006","17:18:00",3.53015,0.288,234.46,16.2,0,2,17
"17/12/2006","17:19:00",3.808,0.288,234.74,16.2,0,1,17
"17/12/2006","17:20:00",3.58,0.294,235.39,15.2,0,1,17
"17/12/2006","17:21:00",3.59315,0.22,233.34,14.4,0,1,17
"17/12/2006","17:22:00",3.13,0.174,234.05,13.4,0,0,17
"17/12/2006","17:23:00",3.61145,0.172,233.58,13.8,0,0,16
"17/12/2006","17:24:00",3.39,0.17,232.65,14.6,0,0,17
"17/12/2006","17:25:00",3.36,0.164,231.2,14.4,0,0,16
"17/12/2006","17:26:00",3.65545,0.162,232.86,14.6,0,0,17
"17/12/2006","17:27:00",3.396,0.164,232.89,14.6,0,0,17
"17/12/2006","17:28:00",3.282,0.1,232.33,14,0,0,16
"17/12/2006","17:29:00",2.996,0.056,232.47,12.8,0,0,17
"17/12/2006","17:30:00",3.002,0.058,232.79,12.8,0,0,16
"17/12/2006","17:31:00",3.6868,0.058,232.88,12.8,0,0,17
"17/12/2006","17:32:00",3.68025,0.056,233.03,12.8,0,0,17
"17/12/2006","17:33:00",3.6749,0.056,233.11,13,0,0,16
"17/12/2006","17:34:00",3.66965,0.12,232.58,13.4,0,0,17
"17/12/2006","17:35:00",3.66595,0.158,234.57,13.4,0,0,17
"17/12/2006","17:36:00",3.66275,0.158,234.69,13.8,0,0,17
"17/12/2006","17:37:00",3.306,0.158,235.39,14,0,0,17
"17/12/2006","17:38:00",3.288,0.156,234.84,14,0,0,17
"17/12/2006","17:39:00",3.282,0.154,234.63,14,0,0,16
"17/12/2006","17:40:00",3.65285,0.158,234.99,14,0,0,17
"17/12/2006","17:41:00",3.65045,0.154,234.39,14,0,0,17
"17/12/2006","17:42:00",3.502,0.158,235.51,14.8,0,0,17
"17/12/2006","17:43:00",3.65175,0.156,235.42,14.4,0,0,17
"17/12/2006","17:44:00",3.64795,0.114,235.56,14.2,0,0,17
"17/12/2006","17:45:00",3.6447,0.06,235.58,14,0,0,17
"17/12/2006","17:46:00",3.6413,0.058,234.99,14,0,0,17
"17/12/2006","17:47:00",3.6376,0.058,235.77,14,0,0,17
"17/12/2006","17:48:00",3.6285,0.06,235.69,14,0,0,17
"17/12/2006","17:49:00",3.6207,0.058,234.74,14,0,0,17
"17/12/2006","17:50:00",3.412,0.184,235.79,14.4,0,0,17
"17/12/2006","17:51:00",3.6123,0.188,236.2,14.4,0,0,17
"17/12/2006","17:52:00",3.418,0.188,236.21,14.4,0,0,17
"17/12/2006","17:53:00",3.59745,0.19,236.37,14.4,0,0,17
"17/12/2006","17:54:00",3.418,0.19,236.59,14.4,0,0,18
"17/12/2006","17:55:00",3.43,0.192,237.11,14.4,0,0,17
"17/12/2006","17:56:00",3.434,0.19,236.87,14.4,0,0,17
"17/12/2006","17:57:00",3.57945,0.176,235.98,16,0,0,17
"17/12/2006","17:58:00",3.57585,0.166,235.91,15.4,0,0,17
"17/12/2006","17:59:00",3.5704,0.166,236.02,15.2,0,0,17
"17/12/2006","18:00:00",3.328,0.168,235.86,14,0,0,17
"17/12/2006","18:01:00",3.336,0.172,236.27,14,0,0,17
"17/12/2006","18:02:00",3.386,0.17,236.31,14.2,0,0,17
"17/12/2006","18:03:00",3.5769,0.272,235.63,15,0,0,17
"17/12/2006","18:04:00",3.496,0.26,235.22,14.8,0,0,17
"17/12/2006","18:05:00",3.396,0.166,235.28,14.4,0,0,17
"17/12/2006","18:06:00",3.5771,0.106,234.27,13.8,0,0,17
"17/12/2006","18:07:00",3.34,0,234.72,14.2,0,0,17
"17/12/2006","18:08:00",3.26,0,235.73,13.8,0,0,17
"17/12/2006","18:09:00",3.236,0,235.84,13.6,0,0,17
"17/12/2006","18:10:00",3.216,0,235,13.6,0,0,17
"17/12/2006","18:11:00",3.5923,0,235.67,13.6,0,0,17
"17/12/2006","18:12:00",3.236,0,235.9,13.6,0,0,17
"17/12/2006","18:13:00",3.254,0,236.64,13.8,0,0,17
"17/12/2006","18:14:00",3.608,0.076,237.39,14,0,0,18
"17/12/2006","18:15:00",3.6191,0.254,236.94,15.2,0,0,17
"17/12/2006","18:16:00",4.1,0.156,236.33,17.8,0,0,17
"17/12/2006","18:17:00",4.46375,0.118,233.69,26.6,0,0,17
"17/12/2006","18:18:00",6.204,0.116,232.7,26.6,0,0,16
"17/12/2006","18:19:00",4.568,0.128,234.34,20,0,0,17
"17/12/2006","18:20:00",3.606,0.134,234.73,15.4,0,0,17
"17/12/2006","18:21:00",3.594,0.132,234.58,15.2,0,0,17
"17/12/2006","18:22:00",3.614,0.136,235.46,15.4,0,0,17
"17/12/2006","18:23:00",3.612,0.136,235.45,15.2,0,0,17
"17/12/2006","18:24:00",3.8494,0.134,235.42,15.2,0,0,17
"17/12/2006","18:25:00",3.8565,0.086,235.42,15.2,0,0,17
"17/12/2006","18:26:00",3.552,0,235.79,15,0,0,17
"17/12/2006","18:27:00",3.8696,0,235.75,15,0,0,17
"17/12/2006","18:28:00",3.566,0.046,235.54,15,0,0,17
"17/12/2006","18:29:00",3.886,0.166,235.77,15.4,0,0,17
"17/12/2006","18:30:00",3.624,0.162,234.53,15.4,0,0,17
"17/12/2006","18:31:00",3.626,0.162,234.72,15.4,0,0,17
"17/12/2006","18:32:00",3.62,0.162,234.58,15.4,0,0,16
"17/12/2006","18:33:00",3.42,0.172,235.19,14.6,0,0,17
"17/12/2006","18:34:00",3.90025,0.188,235.26,14.2,0,0,17
"17/12/2006","18:35:00",3.362,0.188,235.42,14.2,0,0,17
"17/12/2006","18:36:00",3.897,0.19,235.72,14.2,0,0,17
"17/12/2006","18:37:00",3.38,0.188,236.11,14.2,0,0,17
"17/12/2006","18:38:00",3.344,0.184,234.99,14.2,0,0,17
"17/12/2006","18:39:00",3.87955,0.172,234.74,15.4,0,0,17
"17/12/2006","18:40:00",3.652,0.164,234.97,15.6,0,0,17
"17/12/2006","18:41:00",3.638,0.166,234.44,15.4,0,0,17
"17/12/2006","18:42:00",3.901,0.176,234.12,15.4,0,0,17
"17/12/2006","18:43:00",3.588,0.178,233.88,15.4,0,0,17
"17/12/2006","18:44:00",3.596,0.176,233.39,15.4,0,0,16
"17/12/2006","18:45:00",3.708,0.052,234.25,15.8,0,0,17
"17/12/2006","18:46:00",3.9259,0.054,234.9,16,0,0,17
"17/12/2006","18:47:00",3.76,0.052,233.79,16,0,0,17
"17/12/2006","18:48:00",3.94875,0.052,233.49,16,0,0,16
"17/12/2006","18:49:00",3.9614,0.048,232.74,16,0,0,17
"17/12/2006","18:50:00",3.954,0.046,232.09,17,0,0,17
"17/12/2006","18:51:00",3.9943,0.046,231.71,16.4,0,0,16
"17/12/2006","18:52:00",3.808,0.1,231.57,16.4,0,0,17
"17/12/2006","18:53:00",4.0267,0.24,231.06,17.2,0,0,16
"17/12/2006","18:54:00",3.974,0.232,230.35,17.2,0,0,16
"17/12/2006","18:55:00",4.006,0.222,229.85,17.4,0,0,16
"17/12/2006","18:56:00",4.112,0.302,230.96,17.8,0,0,17
"17/12/2006","18:57:00",4.06,0.304,229.57,17.6,0,0,16
"17/12/2006","18:58:00",4.05,0.294,230.68,17.6,0,0,16
"17/12/2006","18:59:00",4.68255,0.3,229.63,17.6,0,0,16
"17/12/2006","19:00:00",4.078,0.3,230.78,17.6,0,0,17
"17/12/2006","19:01:00",4.18,0.31,234.09,17.8,0,0,17
"17/12/2006","19:02:00",4.132,0.306,233.78,17.6,0,0,16
"17/12/2006","19:03:00",3.768,0.312,234.67,16,0,0,17
"17/12/2006","19:04:00",3.97445,0.36,233.42,15.2,0,0,17
"17/12/2006","19:05:00",3.97325,0.436,233.77,15.2,0,0,17
"17/12/2006","19:06:00",3.9575,0.38,234.78,12.6,0,0,17
"17/12/2006","19:07:00",3.92925,0.3,235.32,10.4,0,0,16
"17/12/2006","19:08:00",2.398,0.368,231.7,10.4,0,0,17
"17/12/2006","19:09:00",3.8685,0.37,231.83,10.4,0,1,16
"17/12/2006","19:10:00",3.8376,0.366,231.31,10.4,0,2,17
"17/12/2006","19:11:00",3.80775,0.376,233.97,10.4,0,1,17
"17/12/2006","19:12:00",3.81135,0.562,232.4,16.6,0,2,16
"17/12/2006","19:13:00",3.8204,0.44,233.22,16.4,0,1,17
"17/12/2006","19:14:00",3.81705,0.35,233.95,14.2,0,1,17
"17/12/2006","19:15:00",2.21,0.226,234.54,9.4,0,2,16
"17/12/2006","19:16:00",2.208,0.224,234.5,9.4,0,1,17
"17/12/2006","19:17:00",2.22,0.228,235.39,9.4,0,1,17
"17/12/2006","19:18:00",2.234,0.232,236.35,9.4,0,2,17
"17/12/2006","19:19:00",3.6677,0.23,236.29,9.4,0,1,18
"17/12/2006","19:20:00",2.164,0.212,235.82,9.2,0,2,17
"17/12/2006","19:21:00",2.472,0.276,235.79,10.8,0,1,17
"17/12/2006","19:22:00",2.506,0.256,235.86,11,0,1,17
"17/12/2006","19:23:00",3.53805,0.214,235.9,9.2,0,1,17
"17/12/2006","19:24:00",3.502,0.21,235.16,9.2,0,2,17
"17/12/2006","19:25:00",3.46295,0.208,234.66,9.2,0,1,17
"17/12/2006","19:26:00",2.134,0.208,234.48,9,0,1,16
"17/12/2006","19:27:00",2.104,0.198,232.36,9,0,1,17
